Eid,Id,Value_1,Value_2,Identity
3.3_example_16,10655,0,0,[(A - K)*(-B + [-2*[A/2 + C/2] + K + 2*O])]+[-(A - O)**2 + (K - O)**2]+2*[(A - [-C + 2*[[-B/2 + C/2 + O]/2 + O/2]])*(A - K)]
3.3_example_16,10979,1,0,[(A - K)*(-B + [-C + 2*[-A/2 + K/2 + O]])]+[-(A - O)**2 + (K - O)**2]+4*[(A - K)*(-[[B/2 + C/2]/2 + O/2] + [A/2 + [2*[B/2 + C/2] - O]/2])]
3.3_example_16,12963,1,1,[(A - [C/2 - [B + 2*C - 2*O]/2 + O])*(A - K) + (A - K)*(-[A/2 + C/2] + [[-B + K + O]/2 + O/2])]+1/2*[-(A - O)**2 + (K - O)**2]
3.3_example_16,13432,0,0,[(A - K)*(-[A/3 + B/3 + C/3] + [K/3 + 2*O/3])]+1/3*[-(A - O)**2 + (K - O)**2]+2/3*[(A - K)*(-[B/2 + C/2] + [A + B - [-C + 2*O]])]
3.3_example_16,13664,0,1,[(A - K)*(-[A + B + C - O - O] + K)]+[-(A - O)**2 + (K - O)**2]+2*[(A - [-B + 2*[[B/2 - C/2 + O]/2 + O/2]])*(A - K)]
3.3_example_16,14266,0,1,[(-A + [-C + 2*[[-B + K + O]/2 + O/2]])*(A - K)]+[-(A - O)**2 + (K - O)**2]+2*[(A - [-B + B/2 - C/2 + O + O])*(A - K)]
3.3_example_16,14460,1,1,[(-A + [2*[K/2 + O/2] + O - 2*(B/2 + C/2)])*(A - K)]+[-(A - O)**2 + (K - O)**2]+2*[(A - [-B/2 - C + C/2 + 2*O])*(A - K)]
3.3_example_16,14832,0,0,[(A - K)*([A + B/2 - C/2 + C - O] - O)]+1/2*[-(A - O)**2 + (K - O)**2]+1/2*[(A - K)*(-[A + C - [-B + 2*O]] + K)]
3.3_example_16,15777,1,1,[(A - K)*(-B + [-A - C + K + O + O])]+[-(A - O)**2 + (K - O)**2]+2*[(A - [[B - 2*C + 2*O]/2 + (-2*B + C + 2*O)/2])*(A - K)]
3.3_example_16,16129,0,0,[(A - K)*(-C + [-A - B + K + 2*O])]+[-(A - O)**2 + (K - O)**2]+4*[(A - K)*([C/2 + [-[B/2 + C/2] + 2*(A/2 + B/2)]/2] - O)]
3.3_example_16,16437,1,1,[(-A + [-C + 2*[[-B + 2*O]/2 + K/2]])*(A - K) + 2*(A - K)*(-[-C + 2*O] + [A + B/2 - C/2])]+[-(A - O)**2 + (K - O)**2]
3.3_example_16,17183,0,0,[(A - K)*([C/2 + [-[B/2 + C/2] + 2*(A/2 + B/2)]/2] - O)]+1/4*[-(A - O)**2 + (K - O)**2]+1/4*[(A - K)*(-[3*[A/3 + B/3 + C/3] - 2*O] + K)]
3.3_example_16,17971,0,1,[(A - K)*(-C + [-[2*[A/2 + B/2] - K] + 2*O])]+[-(A - O)**2 + (K - O)**2]+2*[(A - [C/2 - [B + 2*C - 2*O]/2 + O])*(A - K)]
3.3_example_16,18211,0,0,[(A - K)*([A - B/2 + B + C/2 - O] - O)]+1/2*[-(A - O)**2 + (K - O)**2]+1/2*[(A - K)*(-[A + B + C - 2*O] + K)]
3.3_example_16,18226,1,1,[(A - [-B + B/2 - C + C/2 + 2*O])*(A - K) + (A - K)*(-[A/2 + B/2] + [-C/2 + K/2 + O])]+1/2*[-(A - O)**2 + (K - O)**2]
3.3_example_16,19149,1,0,[(-A + [-C + 2*[-B/2 + K/2 + O/2 + O/2]])*(A - K)]+[-(A - O)**2 + (K - O)**2]+2*[(A - [-B + B/2 - C/2 + O + O])*(A - K)]
3.3_example_16,22687,1,1,[(A - K)*(-C + [-2*[A/2 + B/2] + K + 2*O])]+[-(A - O)**2 + (K - O)**2]+2*[(A - [B/2 + [C - 2*[B + C - O] + 2*O]/2])*(A - K)]
3.3_example_16,22889,1,1,[(A - K)*(-[2*[A/2 + B/2] - K] + [-C + 2*O])]+[-(A - O)**2 + (K - O)**2]+4*[(A - K)*(-[B/4 - C/4 + O] + [A/2 + B/2])]
3.3_example_16,22950,0,0,[(A - K)*(C - [-A - B + B/2 + C/2 + O + O])]+1/2*[-(A - O)**2 + (K - O)**2]+1/2*[(A - K)*(-[B + 2*[A/2 + C/2] - 2*O] + K)]
3.3_example_16,23610,1,1,[(A - K)*(-[B + C - K] + [-A + 2*O])]+[-(A - O)**2 + (K - O)**2]+2*[(A - [B/2 + [C - 2*[B + C - O] + 2*O]/2])*(A - K)]
3.3_example_16,24133,1,1,[(A - K)*(-[2*[A/2 + B/2 + C/2 - O/2] - O] + K)]+[-(A - O)**2 + (K - O)**2]+2*[(A - [-B + B/2 - C/2 + 2*O])*(A - K)]
3.3_example_16,25834,1,1,[(A - K)*(B - [B/2 - [2*A + C - 2*O]/2 + O])]+1/2*[-(A - O)**2 + (K - O)**2]+1/2*[(-A + [-B + 2*[-C/2 + K/2 + O]])*(A - K)]
3.3_example_16,25969,1,0,[(A - K)*(B - [-C + 2*[-A/2 + 3*[[B/2 + C/2]/3 + 2*O/3]/2]])]+1/2*[-(A - O)**2 + (K - O)**2]+1/2*[(A - K)*(-[2*[A/2 + B/2 + C/2 - O/2] - O] + K)]
3.3_example_16,26007,1,0,[(A - K)*(-C + [-A - B + K + 2*O])]+[-(A - O)**2 + (K - O)**2]+2*[(A - [C/2 + [B - 2*[B + C - O] + 2*O]/2])*(A - K)]
3.3_example_16,26553,0,0,[(A - K)*(-[B + C - K] + [A + B + C - 2*O])]+[-(A - O)**2 + (K - O)**2]
3.3_example_16,27357,0,0,[(A - K)*(-[C/2 + [2*[A/2 + B/2] - K]/2] + O)]+1/2*[-(A - O)**2 + (K - O)**2]+2*[(A - K)*([A/2 + B/2 + C/2 - [B/2 + C/2]/2] - O)]
3.3_example_16,27669,0,0,[(A - K)*(-B + [-A - C + K + 2*O])]+[-(A - O)**2 + (K - O)**2]+2*[(A - [-B + 2*[B/4 - C/4 + O]])*(A - K)]
3.3_example_16,28080,0,0,[(A - K)*(-C + [-[A + B - K] + 2*O])]+[-(A - O)**2 + (K - O)**2]+2*[(A - [-B + B/2 - C/2 + 2*O])*(A - K)]
3.3_example_16,28620,0,0,[(A - K)*(-[B/2 + [A + C - K]/2] + O)]+1/2*[-(A - O)**2 + (K - O)**2]+[(A - [B/2 + [-2*B - 2*C + C + 2*O + 2*O]/2])*(A - K)]
3.3_example_16,28673,0,0,[(A - K)*(-C + [-A + 2*[-B/2 + K/2 + O/2 + O/2]])]+[-(A - O)**2 + (K - O)**2]+2*[(A - [-B/2 - C + C/2 + O + O])*(A - K)]
3.3_example_16,29408,0,0,[(A - K)*(-[B + C - [-A + 2*[K/2 + O/2]]] + O)]+[-(A - O)**2 + (K - O)**2]+2*[(A - K)*(-[-A + 2*O] + [B/2 + C/2])]
3.3_example_16,29434,1,1,[(A - K)*(-[B/2 + C/2] + [-A/2 + K/2 + O])]+1/2*[-(A - O)**2 + (K - O)**2]+[(A - [-C + 2*[-B/2 + B/4 + C/4 + O/2 + O/2]])*(A - K)]
3.3_example_16,29866,0,0,[(A - K)*(-C + [-B + 2*[-A/2 + K/2 + O]])]+[-(A - O)**2 + (K - O)**2]+2*[(A - [B/2 - [2*B + C - 2*O]/2 + O])*(A - K)]
3.3_example_17,3,0,0,[(-A + C)*(C - D) + (-B + C)*(D - [C/2 + E/2])]+[(-A + B)*(D - E) - (-A + [B/2 + C/2])*(C - E)]
3.3_example_17,4,0,0,[(-A + C)*(C - D) - (-A + [B/2 + C/2])*(C - E)]+[(-B + C)*(D - [C/2 + E/2])]+[(-A + B)*(D - E)]
3.3_example_17,5,0,0,[-(-A + [B/2 + C/2])*(C - E) + (-B + C)*(D - [C/2 + E/2])]+[(-A + C)*(C - D)]+[(-A + B)*(D - E)]
3.3_example_17,6,0,0,[(-A + C)*(C - D) + (-B + C)*(D - [C/2 + E/2])]+[(-A + B)*(D - E)]-[(-A + [B/2 + C/2])*(C - E)]
3.3_example_17,7,0,0,[(-A + B)*(D - E) - (-A + [B/2 + C/2])*(C - E)]+[(-A + C)*(C - D)]+[(-B + C)*(D - [C/2 + E/2])]
3.3_example_17,8,0,0,[(-A + B)*(D - E) + (-A + C)*(C - D)]+[(-B + C)*(D - [C/2 + E/2])]-[(-A + [B/2 + C/2])*(C - E)]
3.3_example_17,10,0,0,[(-A + [B/2 + C/2])*(C - E)]-[(-A + C)*(C - D)]-[(-B + C)*(D - [C/2 + E/2])]-[(-A + B)*(D - E)]
3.3_example_18,1,0,0,[(A - [- A+ C+[-2*A  + 2*B + C ]])*(B - C)]+2*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,4,0,0,[(A - [-A+[3*B+C-3*[2/3*A+B/3]+C]])*(B - C)]+2*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,7,0,0,[(B - C)*(-[-A/3 + B + C/3] + [A/3 + 2*A/3 + B/3 - C/3])]+2/3*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,8,0,0,[(A - [-2*A + C + 2*[-A/2 + B + C/2]])*(B - C)]+2*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,13,0,0,[(A - [-3*A + C + 3*[2*B/3 + C/3]])*(B - C)]+2*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,16,0,0,[(A - [3*B + C - 3*[2*A/3 + [A + B - C]/3]])*(B - C)]+2*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,17,0,0,[(A - [3*B + C - 3*[A/3 + 2*A/3 + B/3 - C/3]])*(B - C)]+2*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,18,0,0,[(B - C)*(-[-A/3 + B + C/3] + [A/3 + 2*[A + B/2 - C/2]/3])]+2/3*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,20,0,0,[(B - C)*(-[-A/3 + B + C/3] + [2*A/3 + [A + B - C]/3])]+2/3*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,22,0,0,[(B - C)*(-[-2*A/3 + B + 2*C/3] + [2*A/3 + B/3])]+2/3*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,24,0,0,[(A - [B + C/3 - [A + B - C]/3])*(B - C)]+2/3*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,25,0,0,[(B - C)*(-[2*B/3 + C/3] + [4*A/3 - C/3])]+2/3*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,26,0,0,[(B - C)*(B - [-3*A - A + 3*B + C + C])]+2*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,28,0,0,[(B - C)*(B - [-3*A + C + 3*[-A/3 + B + C/3]])]+2*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,32,0,0,[(B - C)*(B - [3*B + C - 3*[4*A/3 - C/3]])]+2*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,37,0,0,[(-B + [A/3 + A + B/3 - C/3 - C/3])*(B - C)]+2/3*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,38,0,0,[(B - C)*(-C + [A - 3*B + 3*[2*A/3 + [A + B - C]/3]])]+2*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,40,0,0,[(B - C)*(-C + [A - 3*B + 3*[A/3 + 2*A/3 + B/3 - C/3]])]+2*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,43,0,0,[(-B + [A - C/3 + [A + B - C]/3])*(B - C)]+2/3*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,44,0,0,[(-B + [A/3 + 2*[A/2 + A + B/2 - C/2 - C/2]/3])*(B - C)]+2/3*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,45,0,0,[(-B + [A/3 + 2*[A - C/2 + [A + B - C]/2]/3])*(B - C)]+2/3*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,46,0,0,[(-B + [2*A/3 + [2*A + B - 2*C]/3])*(B - C)]+2/3*[(-A + B)**2 - (-A + C)**2]
3.3_example_18,48,0,0,[(-B + [2*A/3 + [A + A + B - C - C]/3])*(B - C)]+2/3*[(-A + B)**2 - (-A + C)**2]
3.3_example_2,493,0,0,[(A - D)*(D - [-B + D + P]) - (B - D)*(C - D)]+[(C - D)*(-D + P)]+[(A - C)*(-B + P)]
3.3_example_2,522,0,0,[(A - C)*(-B + P) - (B - D)*(C - D)]+[(C - D)*(-D + P)]+2*[(A - D)*(-[D/2 + P/2] + [B/2 + D/2])]
3.3_example_2,532,0,0,[(A - C)*(-B + P) - (A - D)*(-D + P)]+[(C - D)*(-D + P)]+[(B - D)*(D - [-A + C + D])]
3.3_example_2,580,0,0,[(A - C)*(-B + P) - (B - D)*(C - D)]+[(A - D)*(B - D)]+[(-D + P)*(D - [-C + 2*[A/2 + D/2]])]
3.3_example_2,599,0,0,[(A - D)*(B - D) + 2*(C - D)*(-[B/2 + D/2] + [D/2 + P/2])]-[(A - D)*(-D + P)]+[(A - C)*(-B + P)]
3.3_example_2,796,0,0,[(A - C)*(-B + P) + (A - D)*(B - D)]-[(A - D)*(-D + P)]+[(-B + P)*(C - D)]
3.3_example_2,830,0,0,[(A - C)*(-B + P) + (C - D)*(-D + P)]+[(A - D)*(D - [-B + 2*[D/2 + P/2]])]-[(B - D)*(C - D)]
3.3_example_2,875,0,0,[(A - D)*(B - D) + (C - D)*(-D + P)]-[(B - D)*(C - D)]-[(A - D)*(-D + P)]+[(A - C)*(-B + P)]
3.3_example_20,501,0,0,[(A - G)*(B - D)]+[(A - C)*(-B + C) + (C - [-D + 2*[B/2 + C/2]])*(C - G)]+[(-A + C)*(C - D)]
3.3_example_20,532,0,0,[(A - G)*(B - D)]+[(-A + C)*(C - D) + (-C + [-B + C + D])*(C - G)]+[(A - C)*(-B + C)]
3.3_example_20,547,0,0,[(C - [-B + 2*[C/2 + D/2]])*(-A + C) + (-B + C)*(C - G)]-[(C - D)*(C - G)]+[(A - G)*(B - D)]
3.3_example_23,76,0,0,[(-A + L)*(M - N)]-[(B - C)*(L - P)]-[(A - B)*(N - P)]-[(-A + C)*(M - P)]+[(-C + N)*(L - M)]+[(-B + M)*(-L + N)]
3.3_example_26,416,0,0,[(A - B)**2 + 4*(-C + [A/2 + B/2])*(-D + [A/2 + B/2])]-2*[(-A + B)*(B - C)]+4*[(A - D)*(-[[A/2 + B/2] + B/2 - C/2] + [B/2 + C/2])]
3.3_example_26,10127,0,0,[(A - B)**2 + 4*(-C + [A/2 + B/2])*(-D + [A/2 + B/2])]-2*[(-A + B)*(B - C)]+2*[(A - D)*(C - [A + 2*B - 2*[B/2 + C/2]])]
3.3_example_26,26566,0,0,[(A - B)**2 + 4*(-C + [A/2 + B/2])*(-D + [A/2 + B/2])]-2*[(-A + B)*(B - C)]+2*[(A - D)*(B - [A + 2*B - C - C])]
3.3_example_4,546,0,0,[-(A - D)*(-D + H) + (C - D)*(-B + H)]+[(A - D)*(B - D)]-[(A - C)*(B - H)]
3.3_example_4,603,0,0,[(B - D)*(D - [-A + C + D]) + (C - D)*(-D + H)]-[(A - D)*(-D + H)]-[(A - C)*(B - H)]
3.3_example_4,630,0,0,[(A - D)*(-D + [2*[B/2 + D/2] - H]) + (C - D)*(-D + H)]-[(B - D)*(C - D)]-[(A - C)*(B - H)]
3.3_example_6,604,1,0,[(B - [2*D - [-A + C + D]])*(-A + D) + (-B + D)*(-C + D)]-[(-A + B)*(-A + C)]
3.3_example_6,676,0,0,[2*(-A + D)*(-[A/2 - B/2 + D] + [C/2 + D/2]) + (-A + E)**2]-[(-A + B)*(-A + C) + (-A + E)**2]+[(-B + D)*(-C + D)]
3.3_example_6,24531,0,0,[(-A + B)*(-A + C)]-[(-A + D)*(-D + [-A + 2*[B/2 + C/2]])]-[(-B + D)*(-C + D)]
3.3_example_6,28767,0,0,[(-A + B)*(-A + C)]-[(-B + D)*(-C + D)]-[(-A + D)*(-A + [C + D - [-B + 2*D]])]
3.3_example_7,9263,0,0,[(B - O)**2 + (C - O)*(-M + O)]+2*[(-[C/2 + O/2] + [A/2 - B/2 + O])*(L - M)]+[(A - B)*(M - O)]+[-(A - C)*(L - O) + (B - O)*(-B + L)]
3.3_example_7,9941,0,0,[2*(A - [2*[A/4 + 3*[B/3 + C/3 + O/3]/4] - O])*(L - M) + (C - O)*(-M + O)]+[(-B + [B + L - O])*(B - O)]+[(A - B)*(M - O)]-[(A - C)*(L - O)]
3.3_example_7,12167,0,0,[(B - O)**2 + (C - O)*(-M + O)]+[(-B + L)*(B - O)]+2*[(A - [C/2 + [A + B - O]/2])*(L - M)]+[(A - B)*(M - O)]-[(A - C)*(L - O)]
3.3_example_7,14591,0,0,[(B - O)*(L - O) - (C - O)**2]+2*[(A - [C/2 + [A + B - O]/2])*(L - M)]-[(A - C)*(L - O)]+[(A - B)*(M - O) + (C - M)*(C - O)]
3.3_example_7,17105,0,1,[-(A - C)*(L - O) + (B - O)**2]+[(-B + L)*(B - O)]+[(-C + [C - M + O])*(C - O)]+[(-C + [A - B + O])*(L - M)]+[(A - B)*(M - O)]
3.3_example_7,19981,1,1,[-(A - C)*(L - O) + 2*(A - [C/2 + [A + B - O]/2])*(L - M)]+[(-C + [2*[C/2 + O/2] - M])*(C - O)]+[(B - [2*[B/2 + O/2] - L])*(B - O)]+[(A - B)*(M - O)]
3.3_example_7,20301,0,0,[(A - B)*(M - O) + 2*(-[-A + A/2 + B/2 + C/2 + O/2] + O)*(L - M)]+[(B - O)*(L - O)]+2*[(C - O)*(-[C/2 + M/2] + [C/2 + O/2])]-[(A - C)*(L - O)]
3.3_example_7,22330,1,1,[(A - B)*(M - O) - (A - C)*(L - O)]+[(-B + [B + L - O])*(B - O)]+2*[(A - [B/2 + [A + C - O]/2])*(L - M)]+2*[(C - O)*(-[C/2 + M/2] + [C/2 + O/2])]
3.3_example_7,23512,0,0,[(A - B)*(M - O) - (A - C)*(L - O)]+[(B - O)*(L - O)]+2*[(A - [A/2 + B/2 + C/2 - O/2])*(L - M)]+2*[(C - O)*(-[C/2 + M/2] + [C/2 + O/2])]
3.3_example_7,25013,0,0,[-(A - C)*(L - O) + (C - O)*(-M + O)]+2*[(-[A/2 + C/2] + [-[B/2 + O/2] + 2*(A/2 + O/2)])*(L - M)]+[(A - B)*(M - O)]+2*[(B - O)*(-[B/2 + O/2] + [B/2 + L/2])]
3.3_example_7,25928,0,0,[-(A - C)*(L - O) + (-B + [A - C + O])*(L - M)]+[(C - O)*(-M + O)]+[(-B + [2*[B/2 + L/2] - O])*(B - O)]+[(A - B)*(M - O)]
3.3_example_7,27012,0,0,[(A - B)*(M - O) - (A - C)*(L - O)]+[(C - O)*(-M + O)]+[(B - O)*(L - O)]+2*[(-[-A + A/2 + B/2 + C/2 + O/2] + O)*(L - M)]
3.3_example_7,28047,0,0,[(B - O)*(L - O) + (C - O)*(-M + O)]+[(-C + [A - B + O])*(L - M)]+[(A - B)*(M - O)]-[(A - C)*(L - O)]
3.3_example_8,1829,0,0,[(A - O)**2 - (B - O)**2/2 - (C - O)**2/2]-[(-A + I)*(-[A + B + C - O - O] + I)]+[-(-B + I)*(-C + I) + 2*(-[B/2 + C/2] + I)*(-[2*[A/2 + [B/2 + C/2]/2] - O] + I)]
3.3_example_8,1957,1,1,[(A - O)**2 - (B - O)**2/2 - (C - O)**2/2]+2*[(-[A/2 + [B + 2*[A/2 + C/2] - 2*O]/2] + I)*(-[B/2 + C/2] + I)]-[(-B + I)*(-C + I)]-[(-A + I)*(-A + [-[2*[B/2 + C/2] - O] + I + O])]
3.3_example_8,5404,0,0,[(A - O)**2 - (B - O)**2/2 - (C - O)**2/2]+2*[(-[B/2 + C/2] + I)*(-[A/2 + [A + 2*[B/2 + C/2] - 2*O]/2] + I)]-[(-B + I)*(-C + I)]-2*[(-A + I)*(-[B/2 + C/2] + [-A/2 + I/2 + O])]
3.3_example_8,5414,1,1,[(A - O)**2 - (B - O)**2/2 - (C - O)**2/2]-[(-B + I)*(-C + I)]+2*[(-[B/2 + C/2] + I)*(-[B/2 + [A + 2*[A/2 + C/2] - 2*I]/2] + O)]-[(-A + I)*(-[A + B + C - I - O] + O)]
3.3_example_8,7380,1,1,[(A - O)**2 - (B - O)**2/2 - (C - O)**2/2]-[(-B + I)*(-C + I)]+2*[(-[B/2 + C/2] + I)*(-[A + B/2 + C/2 - I] + O)]-2*[(-A + I)*(-[A/2 + C/2] + [-B/2 + I/2 + O])]
3.3_example_8,8485,1,0,[(A - O)**2 - (B - O)**2/2 - (C - O)**2/2]-[(-A + I)*(-[A + B + C - O - O] + I)]+[-(-B + I)*(-C + I) + 2*(-[B/2 + C/2] + I)*(-[A/2 + [A + B + C - O - O]/2] + I)]
3.3_example_8,13519,1,0,[(A - O)**2 - (B - O)**2/2 - (C - O)**2/2]-[(-A + I)*(-B + [-C + 2*[-A/2 + I/2 + O]])]+[-(-B + I)*(-C + I) + 2*(-[B/2 + C/2] + I)*(-[2*[A/2 + [B/2 + C/2]/2] - O] + I)]
3.3_example_8,14995,0,0,[(A - O)**2 - (B - O)**2/2 - (C - O)**2/2]-[(-B + I)*(-C + I)]+2*[(-[B/2 + C/2] + I)*(-[A/2 + [A + 2*[B/2 + C/2] - 2*I]/2] + O)]-[(-A + I)*(-B + [-C + 2*[-A/2 + I/2 + O]])]
3.3_example_8,17432,0,1,[(A - O)**2 - (B - O)**2/2 - (C - O)**2/2]-[(-B + I)*(-C + I)]+4*[(-[B/2 + C/2] + I)*(-[A/2 + [B/2 + C/2]/2] + [I/2 + O/2])]-[(-A + I)*(-C + [-B + 2*[-A/2 + I/2 + O]])]
3.3_example_8,22873,0,0,[(A - O)**2 - (B - O)**2/2 - (C - O)**2/2]+2*[(-[B/2 + C/2] + I)*(-[A + B/2 + C/2 - I] + O)]+[-(-A + I)*(-[A + B + C - I - O] + O) - (-B + I)*(-C + I)]
3.3_example_8,26933,0,1,[(A - O)**2 - (B - O)**2/2 - (C - O)**2/2]-[(-B + I)*(-C + I)]+2*[(-[A/2 + C/2] + [-[A/2 + B/2] + I + O])*(-[B/2 + C/2] + I)]-2*[(-A + I)*(-[B/2 + C/2] + [[-A + I + O]/2 + O/2])]
3.3_example_9,4,0,0,[-(A - E)*([B/2 + C/2] - E) + (A - [E/2 + F/2])*(B - E)]+1/2*[(C - E)*(-E + F)]+1/2*[(-A + F)*(B - C)]
3.3_example_9,5,0,0,[(B - C)*(-A + F) - 2*(A - E)*(-E + [B/2 + C/2])]+[(C - E)*(-E + F)]+2*[(A - [E/2 + F/2])*(B - E)]
3.3_example_9,6,0,0,[(B - C)*(-A + F) + 2*(A - [E/2 + F/2])*(B - E)]+[(C - E)*(-E + F)]-2*[(A - E)*([B/2 + C/2] - E)]
3.3_example_9,7,0,0,[-2*(A - E)*(-E + [B/2 + C/2]) + (C - E)*(-E + F)]+2*[(A - [E/2 + F/2])*(B - E)]+[(-A + F)*(B - C)]
3.3_example_9,9,0,0,[(B - C)*(-A + F) + (C - E)*(-E + F)]-2*[(A - E)*([B/2 + C/2] - E)]+2*[(A - [E/2 + F/2])*(B - E)]
3.3_exercise_1,575,0,0,[(A - B)**2 + 2*(B - C)*(-[A/2 + B/2] + [A/2 + D/2])]-[(-A + B)*(-A + D)]+[(A - C)*(B - D)]
3.3_exercise_1,740,0,0,[(A - B)**2 - (A - D)*(B - C)]+[(A - C)*(B - D)]+[(-A + B)*(C - [-A + B + D])]
3.3_exercise_1,742,0,0,[(A - B)**2 - (A - D)*(B - C)]+[(A - C)*(B - D)]+[(-A + B)*(C - [-A + 2*[B/2 + D/2]])]
3.3_exercise_1,747,0,0,[(A - B)**2 - (A - D)*(B - C)]+[(-A + B)*(A - [-C + 2*[B/2 + D/2]])]+[(A - C)*(B - D)]
3.3_exercise_1,785,0,0,[(A - B)**2 + (A - C)*(B - D)]+[(-A + B)*(-D + [A - B + C])]-[(A - D)*(B - C)]
3.3_exercise_1,789,0,0,[(A - B)**2 + (A - C)*(B - D)]+[(-A + B)*(A - [B - C + D])]-[(A - D)*(B - C)]
3.3_exercise_1,813,0,0,[(A - B)**2 + (A - C)*(B - D)]-[(-A + B)*(B - C)]+[(A - D)*(-B + [-A + B + C])]
3.3_exercise_1,842,0,0,[(A - B)**2 + (A - C)*(B - D)]-[(-A + B)*(-A + D)]+[(A - [-D + 2*[A/2 + B/2]])*(B - C)]
3.3_exercise_1,868,0,0,[(A - B)**2 - (A - D)*(B - C)]-[(-A + B)*(B - C)]-[(-A + B)*(-A + D)]+[(A - C)*(B - D)]
3.3_exercise_11,18,0,0,[(B - F)*(-[-A/2 + 3*[B/3 + C/3 + F/3]/2] + [A/2 + C/2])]+1/2*[(A - B)**2 - (A - F)**2]
3.3_exercise_11,34,0,0,[(A - [-C + 2*[-A/2 + B/2 + C/2 + F/2]])*(B - F)]+[(A - B)**2 - (A - F)**2]
3.3_exercise_11,45,0,0,[(A - [-[A + C - F] + 2*(B/2 + C/2)])*(B - F)]+[(A - B)**2 - (A - F)**2]
3.3_exercise_11,57,0,0,[(A - [-A + B - C + C + F])*(B - F)]+[(A - B)**2 - (A - F)**2]
3.3_exercise_11,70,0,0,[(B - F)*(-C + [A + A - B + C - F])]+[(A - B)**2 - (A - F)**2]
3.3_exercise_11,74,0,0,[(A - [B + 2*[C/2 + F/2] - 2*(A/2 + C/2)])*(B - F)]+[(A - B)**2 - (A - F)**2]
3.3_exercise_11,82,0,0,[(A - [-C/2 + 3*[B/3 + 2*[C/2 + F/2]/3]/2])*(B - F)]+1/2*[(A - B)**2 - (A - F)**2]
3.3_exercise_11,95,0,0,[(B - F)*(-C + [-F + 2*[C/2 + [2*A - B]/2]])]+[(A - B)**2 - (A - F)**2]
3.3_exercise_11,108,0,0,[(B - F)*(C - [B + C - [2*A - F]])]+[(A - B)**2 - (A - F)**2]
3.3_exercise_11,116,0,0,[(B - F)*(-[B/2 + C/2] + [A + C/2 - F/2])]+1/2*[(A - B)**2 - (A - F)**2]
3.3_exercise_11,119,0,0,[(B - F)*(-C + [2*[A - B/2 + C/2] - F])]+[(A - B)**2 - (A - F)**2]
3.3_exercise_11,135,0,0,[(B - F)*(-F + [-[-A + B + C] + 2*(A/2 + C/2)])]+[(A - B)**2 - (A - F)**2]
3.3_exercise_11,145,0,0,[(-B + [-C + 2*[A/2 + [2*[A/2 + C/2] - F]/2]])*(B - F)]+[(A - B)**2 - (A - F)**2]
3.3_exercise_11,150,0,0,[(-B + [-C + 2*[A + C/2 - F/2]])*(B - F)]+[(A - B)**2 - (A - F)**2]
3.3_exercise_11,153,0,0,[(-B + [-C + 2*[A/2 + A/2 + C/2 - F/2]])*(B - F)]+[(A - B)**2 - (A - F)**2]
3.3_exercise_11,156,0,0,[(A - B)**2 + (A - F)*(E - [A + E - F])]+[(A - [-A + B + F])*(B - F)]
3.3_exercise_11,202,1,1,[(A - B)**2 + (A - F)*(E - [A + E - F])]+2*[(B - F)*(-[B/2 + C/2] + [A/2 + [A + C - F]/2])]
3.3_exercise_11,214,1,1,[(A - B)**2 + (A - F)*(E - [A + E - F])]+[(B - F)*(C - [-A+F+[-A+2*[B/2+C/2]]])]
3.3_exercise_11,222,1,1,[(A - B)**2 + (A - F)*(E - [A + E - F])]+[(B - F)*(C - [-A +[- A + B+ F] + C ])]
3.3_exercise_11,245,1,1,[(A - B)**2 + (A - F)*(E - [A + E - F])]+[(B - F)*(-C + [2*A - [B - C + F]])]
3.3_exercise_11,264,1,0,[(A - B)**2 + (A - F)*(E - [A + E - F])]+[(B - F)*(-C + [2*A - B + C - F])]
3.3_exercise_11,271,1,1,[(A - B)**2 + (A - F)*(E - [A + E - F])]+2*[(B - F)*(-[B/2 + C/2] + [A + C/2 - F/2])]
3.3_exercise_11,274,1,1,[(A - B)**2 + (A - F)*(E - [A + E - F])]+[(B - F)*(-C + [2*[A - B/2 + C/2] - F])]
